"","date","euro","chf","gbp"
"4988",2020-01-13,1.1126,0.9719,1.2967
"4989",2020-01-14,1.1115,0.9675,1.2998
"4990",2020-01-15,1.1142,0.9655,1.3012
"4991",2020-01-16,1.1169,0.96275,1.3061
"4992",2020-01-17,1.1108,0.96655,1.3038
"4993",2020-01-21,1.1115,0.9675,1.306
"4994",2020-01-22,1.1088,0.9716,1.30995
"4995",2020-01-23,1.1091,0.9685,1.3124
"4996",2020-01-24,1.1035,NA,1.30885
"4997",2020-01-27,1.1025,0.96925,1.3083
"4998",2020-01-28,1.1005,0.9708,1.3014
"4999",2020-01-29,1.1001,0.97505,1.3015
"5000",2020-01-30,1.1029,0.97045,1.30735
"5001",2020-01-31,1.1052,0.96865,1.31265
"5002",2020-02-03,1.1066,0.96475,1.30555
"5003",2020-02-04,1.1048,0.96855,1.30135
"5004",2020-02-05,1.1023,0.9716,1.3061
"5005",2020-02-06,1.1003,0.9746,1.2963
"5006",2020-02-07,1.0969,0.97675,1.29305
"5007",2020-02-10,1.0951,0.9778,1.2922
"5008",2020-02-11,1.0901,0.97785,1.2926
"5009",2020-02-12,1.0914,0.97485,1.29825
"5010",2020-02-13,1.0867,0.97865,1.29835
"5011",2020-02-14,1.0842,0.98155,1.3031
"5012",2020-02-18,1.0816,0.9809,1.30405
"5013",2020-02-19,1.08,0.98415,1.2987
"5014",2020-02-20,1.079,0.98275,1.2872
"5015",2020-02-21,1.0801,0.9818,1.2946
"5016",2020-02-24,1.0818,0.98025,1.2904
"5017",2020-02-25,1.084,0.9778,1.29655
"5018",2020-02-26,1.0875,0.975,1.2932
"5019",2020-02-27,1.0964,0.97075,1.28685
"5020",2020-02-28,1.0977,0.96615,1.2882
"5021",2020-03-02,1.1122,0.9568,1.2784
"5022",2020-03-03,1.1117,0.95785,1.27855
"5023",2020-03-04,1.1125,NA,1.27965
"5024",2020-03-05,1.1187,0.9527,1.2922
"5025",2020-03-06,1.1336,0.935,1.3011
"5026",2020-03-09,1.1456,0.92575,1.3101
"5027",2020-03-10,1.139,0.93225,1.3036
"5028",2020-03-11,1.1336,0.93555,1.292
"5029",2020-03-12,1.124,0.9394,1.2732
"5030",2020-03-13,1.1104,0.9486,1.2517
"5031",2020-03-16,1.1157,0.9434,1.2327
"5032",2020-03-17,1.0982,0.9581,1.21135
"5033",2020-03-18,1.0934,0.96085,1.1923
"5034",2020-03-19,1.0801,0.9799,1.1541
"5035",2020-03-20,1.0707,0.9835,1.17555
"5036",2020-03-23,1.0783,0.9879,1.1531
"5037",2020-03-24,1.0843,0.9746,1.174
"5038",2020-03-25,1.0827,0.9803,1.1884
"5039",2020-03-26,1.0981,0.9704,1.1971
"5040",2020-03-27,1.0977,0.9623,1.22175
"5041",2020-03-30,1.1034,0.956,1.24135
"5042",2020-03-31,1.0956,0.9654,1.23605
"5043",2020-04-01,1.0936,0.9654,1.238
"5044",2020-04-02,1.0906,0.96675,1.24455
"5045",2020-04-06,1.0791,0.9781,1.231
"5046",2020-04-07,1.0885,0.9731,1.22905
"5047",2020-04-08,1.0871,0.97125,1.2348
"5048",2020-04-09,1.0867,0.97165,1.24375
"5049",2020-04-14,1.0963,0.9636,1.25485
"5050",2020-04-15,1.0903,0.9659,1.25035
"5051",2020-04-16,1.0888,0.96665,1.24925
"5052",2020-04-17,1.086,0.97045,1.24455
"5053",2020-04-20,1.086,0.9683,1.24645
"5054",2020-04-21,1.0837,0.9707,1.23375
"5055",2020-04-22,1.0867,0.96805,1.2365
"5056",2020-04-23,1.0772,0.9757,1.23485
"5057",2020-04-24,1.08,0.9754,1.2356
"5058",2020-04-27,1.0852,0.9731,1.2448
"5059",2020-04-28,1.0877,0.97295,1.2493
"5060",2020-04-29,1.0842,0.97455,1.2394
"5061",2020-04-30,1.0876,0.97045,1.251
"5062",2020-05-04,1.0942,0.9647,1.24065
"5063",2020-05-05,1.0843,0.97095,1.245
"5064",2020-05-06,1.0807,0.9739,1.2374
"5065",2020-05-07,1.0783,0.9757,1.2369
"5066",2020-05-11,1.0824,0.9723,1.23165
"5067",2020-05-12,1.0858,0.97055,1.23495
"5068",2020-05-13,1.0875,0.96885,1.22945
"5069",2020-05-14,1.0792,0.9743,1.2195
"5070",2020-05-15,1.0798,0.97265,1.21985
"5071",2020-05-18,1.0832,0.97215,1.2125
"5072",2020-05-19,1.095,0.97085,1.2249
"5073",2020-05-20,1.0958,0.96625,1.22695
"5074",2020-05-21,1.1,NA,1.2229
"5075",2020-05-22,1.0904,0.97195,1.21855
"5076",2020-05-26,1.0975,0.96795,1.2308
"5077",2020-05-27,1.0991,0.9691,1.2336
"5078",2020-05-28,1.1016,NA,1.2238
"5079",2020-05-29,1.1136,0.96165,1.2324
"5080",2020-06-01,1.1116,NA,1.2381
"5081",2020-06-02,1.1174,0.96185,1.256
"5082",2020-06-03,1.1194,0.96335,1.25865
"5083",2020-06-04,1.125,0.9601,1.2534
"5084",2020-06-05,1.133,0.95775,1.26355
"5085",2020-06-08,1.1285,0.9631,1.26375
"5086",2020-06-09,1.1294,0.95405,1.26445
"5087",2020-06-10,1.1375,0.94605,1.27705
"5088",2020-06-11,1.1348,0.94245,1.26845
"5089",2020-06-12,1.1304,0.94685,1.26185
"5090",2020-06-15,1.1253,0.95115,1.25115
"5091",2020-06-16,1.1308,0.94705,1.26495
"5092",2020-06-17,1.1232,0.9498,1.2569
"5093",2020-06-18,1.1222,0.9486,1.25175
"5094",2020-06-19,1.121,0.9507,1.2382
"5095",2020-06-22,1.1213,0.94995,1.2384
"5096",2020-06-23,1.1318,NA,1.2451
"5097",2020-06-24,1.128,0.9445,1.2521
"5098",2020-06-25,1.12,0.94965,1.2443
"5099",2020-06-26,1.1213,0.94745,1.2413
"5100",2020-06-29,1.1284,0.9443,1.23185
"5101",2020-06-30,1.1198,0.9505,1.22705
"5102",2020-07-01,1.12,0.94735,1.24055
"5103",2020-07-02,1.1286,0.9436,1.25065
"5104",2020-07-07,1.129,0.9441,1.2495
"5105",2020-07-08,1.1286,0.94145,1.2533
"5106",2020-07-09,1.1342,0.93915,1.26385
"5107",2020-07-10,1.1276,0.9415,1.26135
"5108",2020-07-13,1.1329,0.94185,1.26055
"5109",2020-07-14,1.1375,0.93965,1.25215
"5110",2020-07-15,1.1444,0.94055,1.26265
"5111",2020-07-16,1.1414,0.9459,1.2532
"5112",2020-07-17,1.1428,0.9411,1.25545
"5113",2020-07-20,1.1448,0.93865,1.2604
"5114",2020-07-21,1.1443,0.9375,1.2701
"5115",2020-07-22,1.1578,0.93245,1.26945
"5116",2020-07-23,1.1569,0.92715,1.2713
"5117",2020-07-24,1.1608,0.92495,1.2733
"5118",2020-07-27,1.176,0.92005,1.2873
"5119",2020-07-28,1.1717,0.91855,1.28815
"5120",2020-07-29,1.1725,0.91735,1.2965
"5121",2020-07-30,1.1743,0.91445,1.3014
"5122",2020-07-31,1.1848,0.90835,1.3138
"5123",2020-08-03,1.1726,0.91815,1.3014
"5124",2020-08-04,1.1765,0.9156,1.3033
"5125",2020-08-05,1.1854,0.91025,1.31235
"5126",2020-08-06,1.1843,0.90855,1.31715
"5127",2020-08-07,1.1817,0.9139,1.30775
"5128",2020-08-10,1.1763,0.9183,1.3025
"5129",2020-08-11,1.1783,0.9119,1.3089
"5130",2020-08-12,1.1771,0.9131,1.30435
"5131",2020-08-13,1.1833,0.9102,1.31005
"5132",2020-08-14,1.1813,0.91035,1.31045
"5133",2020-08-17,1.1853,0.90775,1.30865
"5134",2020-08-18,1.1906,0.90535,1.316
"5135",2020-08-19,1.1933,0.90295,1.3219
"5136",2020-08-20,1.185,0.9112,1.31285
"5137",2020-08-21,1.1769,0.9114,1.3152
"5138",2020-08-24,1.1847,0.90955,1.3117
"5139",2020-08-25,1.1814,0.90945,1.3129
"5140",2020-08-26,1.1789,0.90885,1.3153
"5141",2020-08-27,1.1806,0.90965,1.31885
"5142",2020-08-28,1.1915,0.90335,1.33035
"5143",2020-09-01,1.1987,0.90415,1.34685
"5144",2020-09-02,1.1861,0.91045,1.3364
"5145",2020-09-03,1.1813,0.91165,1.3252
"5146",2020-09-08,1.1785,0.91735,1.30625
"5147",2020-09-09,1.1773,0.91885,1.2929
"5148",2020-09-10,1.1849,0.9089,1.3021
"5149",2020-09-11,1.1854,0.90955,1.2829
"5150",2020-09-14,1.1876,0.90665,1.2879
"5151",2020-09-15,1.1892,0.9055,1.29125
"5152",2020-09-16,1.1869,0.906,1.2966
"5153",2020-09-17,1.1797,0.91105,1.29595
"5154",2020-09-18,1.1833,0.90965,1.29815
"5155",2020-09-21,1.1787,0.91365,1.2861
"5156",2020-09-22,1.174,0.91445,1.2857
"5157",2020-09-23,1.1692,0.92045,1.27245
"5158",2020-09-24,1.1645,0.9252,1.2754
"5159",2020-09-25,1.1634,0.9277,1.2701
"5160",2020-09-28,1.167,0.92605,1.2902
"5161",2020-09-29,1.1702,0.92245,1.28645
"5162",2020-09-30,1.1708,0.922,1.28325
"5163",2020-10-01,1.1752,0.91815,1.28365
"5164",2020-10-02,1.173,0.921,1.2911
"5165",2020-10-05,1.1768,0.91645,1.29475
"5166",2020-10-06,1.1795,0.91505,1.29345
"5167",2020-10-07,1.177,0.9175,1.28655
"5168",2020-10-08,1.1765,0.9181,1.29005
"5169",2020-10-09,1.1795,0.91245,1.29355
"5170",2020-10-13,1.1787,0.91085,1.30575
"5171",2020-10-14,1.175,0.9148,1.29505
"5172",2020-10-15,1.1698,0.91375,1.29555
"5173",2020-10-16,1.1741,0.9144,1.2889
"5174",2020-10-19,1.1785,0.9111,1.29955
"5175",2020-10-20,1.181,0.90755,1.2955
"5176",2020-10-21,1.1852,0.90365,1.3069
"5177",2020-10-22,1.1821,0.90755,1.31015
"5178",2020-10-23,1.1856,0.9045,1.3075
"5179",2020-10-26,1.1819,0.9068,1.3055
"5180",2020-10-27,1.1832,0.908,1.3051
"5181",2020-10-28,1.1727,0.91155,1.2953
"5182",2020-10-29,1.1704,0.91255,1.2942
"5183",2020-10-30,1.1698,0.91645,1.2984
"5184",2020-11-02,1.1652,0.9173,1.2907
"5185",2020-11-03,1.1702,0.9147,1.29885
"5186",2020-11-04,1.1721,0.9122,1.3022
"5187",2020-11-05,1.1855,0.90725,1.30725
"5188",2020-11-06,1.187,0.9002,1.31305
"5189",2020-11-09,1.1883,0.90075,1.3169
"5190",2020-11-10,1.1808,0.9157,1.3264
"5191",2020-11-11,1.1766,0.9183,1.32685
"5192",2020-11-12,1.1791,0.91465,1.31585
"5193",2020-11-13,1.1815,0.9152,1.3168
"5194",2020-11-16,1.183,0.9139,1.32045
"5195",2020-11-17,1.1882,0.91015,1.32705
"5196",2020-11-18,1.1868,0.91055,1.32785
"5197",2020-11-19,1.1832,0.9121,1.3256
"5198",2020-11-20,1.1863,0.9114,1.3278
"5199",2020-11-23,1.1901,0.90785,1.33705
"5200",2020-11-24,1.1865,0.91295,1.33375
"5201",2020-11-25,1.189,0.91265,1.33285
"5202",2020-11-30,1.198,0.9032,1.33555
"5203",2020-12-01,1.1968,0.9058,1.3326
"5204",2020-12-02,1.2066,0.89925,1.33445
"5205",2020-12-03,1.2151,0.89235,1.3441
"5206",2020-12-04,1.2159,0.88995,1.34655
"5207",2020-12-07,1.2128,0.8916,1.32555
"5208",2020-12-08,1.2114,0.88995,1.33135
"5209",2020-12-09,1.2109,0.88865,1.34585
"5210",2020-12-10,1.2115,0.88915,1.3254
"5211",2020-12-11,1.2127,0.88895,1.3183
"5212",2020-12-14,1.2162,0.88575,1.3183
"5213",2020-12-15,1.214,0.88585,1.3379
"5214",2020-12-16,1.2189,0.8832,1.3533
"5215",2020-12-17,1.2246,0.88355,1.36085
"5216",2020-12-18,1.2259,0.883,1.3533
"5217",2020-12-21,1.2173,0.8885,1.3273
"5218",2020-12-22,1.2239,0.88515,1.3406
"5219",2020-12-23,1.2166,0.88985,1.342
"5220",2021-01-04,1.2296,0.87985,1.367
"5221",2021-01-05,1.2271,0.8796,1.35915
"5222",2021-01-06,1.2338,0.87635,1.36485
"5223",2021-01-07,1.2276,0.8837,1.35655
"5224",2021-01-08,1.225,0.8842,1.3591
"5225",2021-01-11,1.2163,0.8901,1.34865
"5226",2021-01-12,1.2161,0.8898,1.35885
"5227",2021-01-13,1.2166,0.88885,1.36715
"5228",2021-01-14,1.2124,0.88955,1.36485
"5229",2021-01-15,1.2123,0.88755,1.36395
"5230",2021-01-19,1.2132,0.88795,1.36135
"5231",2021-01-20,1.2101,0.8897,1.36765
"5232",2021-01-21,1.2158,0.8865,1.3718
"5233",2021-01-22,1.2158,0.8848,1.36685
"5234",2021-01-25,1.2152,0.88625,1.369
"5235",2021-01-26,1.2143,0.88865,1.36725
"5236",2021-01-27,1.2114,0.88835,1.3716
"5237",2021-01-28,1.2091,0.89045,1.3645
"5238",2021-01-29,1.2136,0.88895,1.3718
"5239",2021-02-01,1.2084,0.8952,1.37095
"5240",2021-02-02,1.2044,0.89815,1.36725
"5241",2021-02-03,1.2017,0.8989,1.36305
"5242",2021-02-04,1.1996,0.90225,1.36035
"5243",2021-02-05,1.1983,0.90345,1.36885
"5244",2021-02-08,1.2025,0.90065,1.3683
"5245",2021-02-09,1.2104,0.89345,1.37765
"5246",2021-02-10,1.2127,0.89095,1.3835
"5247",2021-02-11,1.2147,0.89025,1.3826
"5248",2021-02-12,1.2108,0.89265,1.3783
"5249",2021-02-16,1.2143,0.88775,1.39255
"5250",2021-02-17,1.206,0.89545,1.3861
"5251",2021-02-18,1.2084,0.89705,1.3943
"5252",2021-02-19,1.2139,0.8942,1.3999
"5253",2021-02-22,1.2133,0.89815,1.4022
"5254",2021-02-23,1.2143,0.9003,1.4089
"5255",2021-02-24,1.2146,0.9073,1.41355
"5256",2021-02-25,1.2225,0.90595,1.4136
"5257",2021-02-26,1.2121,0.90605,1.3925
"5258",2021-03-01,1.2053,0.91275,1.394
"5259",2021-03-02,1.2028,0.91725,1.39265
"5260",2021-03-03,1.2048,0.91785,1.39515
"5261",2021-03-04,1.2034,0.9243,1.39415
"5262",2021-03-05,1.1938,0.92815,1.38155
"5263",2021-03-08,1.1866,0.93385,1.3834
"5264",2021-03-09,1.1894,0.9312,1.3872
"5265",2021-03-10,1.1892,0.93155,1.3869
"5266",2021-03-11,1.1969,0.9251,1.39565
"5267",2021-03-12,1.1933,0.93105,1.38865
"5268",2021-03-15,1.192,0.9292,1.3909
"5269",2021-03-16,1.1926,0.92525,1.3864
"5270",2021-03-17,1.1907,0.92815,1.3897
"5271",2021-03-18,1.1912,0.92765,1.39555
"5272",2021-03-19,1.1891,0.92815,1.39105
"5273",2021-03-22,1.1926,0.92465,1.3873
"5274",2021-03-23,1.1883,0.92955,1.3777
"5275",2021-03-24,1.1825,0.9351,1.3713
"5276",2021-03-25,1.1802,0.93555,1.36995
"5277",2021-03-26,1.1782,0.94105,1.37755
"5278",2021-03-29,1.1784,0.9398,1.38295
"5279",2021-03-30,1.1741,0.942,1.3752
"5280",2021-03-31,1.1725,0.94305,1.3764
"5281",2021-04-01,1.1746,0.94605,1.3775
"5282",2021-04-06,1.1812,0.93865,1.3831
"5283",2021-04-07,1.1884,0.9291,1.3816
"5284",2021-04-08,1.1873,0.92865,1.37415
"5285",2021-04-09,1.1888,0.9259,1.3716
"5286",2021-04-12,1.1904,0.92345,1.37625
"5287",2021-04-13,1.1896,0.92535,1.37335
"5288",2021-04-14,1.1964,0.92215,1.3758
"5289",2021-04-15,1.197,0.9237,1.3764
"5290",2021-04-16,1.1986,0.91885,1.3789
"5291",2021-04-19,1.2035,0.91325,1.39195
"5292",2021-04-20,1.2051,0.91535,1.3971
"5293",2021-04-21,1.2007,0.918,1.39345
"5294",2021-04-22,1.2046,0.9151,1.39
"5295",2021-04-23,1.2066,0.915,1.3889
"5296",2021-04-26,1.2085,0.9145,1.3901
"5297",2021-04-27,1.2088,0.91345,1.3911
"5298",2021-04-28,1.207,0.91475,1.38665
"5299",2021-04-29,1.2129,0.90945,1.39425
"5300",2021-04-30,1.2082,0.90945,1.3912
"5301",2021-05-04,1.2021,0.9147,1.38785
"5302",2021-05-05,1.2005,0.91375,1.39135
"5303",2021-05-06,1.206,0.9088,1.38785
"5304",2021-05-07,1.2059,0.90905,1.3912
"5305",2021-05-10,1.2169,0.89995,1.4098
"5306",2021-05-11,1.217,0.90215,1.4126
"5307",2021-05-12,1.2118,0.90435,1.4143
"5308",2021-05-13,1.2081,0.90435,1.4023
"5309",2021-05-14,1.2123,0.9047,1.4072
"5310",2021-05-17,1.2143,0.9003,1.4096
"5311",2021-05-18,1.2222,0.89825,1.4191
"5312",2021-05-19,1.2212,0.9014,1.4163
"5313",2021-05-20,1.2203,0.9011,1.4131
"5314",2021-05-21,1.2188,0.89675,1.42165
"5315",2021-05-24,1.2212,NA,1.4127
"5316",2021-05-25,1.2264,0.89515,1.4159
"5317",2021-05-26,1.2229,0.89465,1.41725
"5318",2021-05-27,1.2198,0.89805,1.4125
"5319",2021-06-01,1.2225,0.8992,1.4181
"5320",2021-06-02,1.2186,0.90185,1.4124
"5321",2021-06-03,1.2187,0.89975,1.41805
"5322",2021-06-04,1.2117,0.9046,1.4118
"5323",2021-06-07,1.2162,0.89955,1.41495
"5324",2021-06-08,1.2182,0.8963,1.4144
"5325",2021-06-09,1.2195,0.8956,1.4174
"5326",2021-06-10,1.2174,0.89585,1.40955
"5327",2021-06-11,1.2125,0.8963,1.41605
"5328",2021-06-14,1.2112,0.89805,1.41085
"5329",2021-06-15,1.2108,0.89915,1.4085
"5330",2021-06-16,1.2124,NA,1.4117
"5331",2021-06-17,1.1937,0.91485,1.3947
"5332",2021-06-18,1.1898,0.91875,1.39025
"5333",2021-06-21,1.1891,0.92105,1.3879
"5334",2021-06-22,1.1894,0.92025,1.3882
"5335",2021-06-23,1.1951,0.9182,1.3966
"5336",2021-06-24,1.1936,0.9185,1.3937
"5337",2021-06-25,1.195,0.91675,1.39005
"5338",2021-06-28,1.191,0.91815,1.3911
"5339",2021-06-29,1.1888,0.92095,1.38395
"5340",2021-06-30,1.1884,0.9229,1.3863
"5341",2021-07-01,1.1884,0.9251,1.37905
"5342",2021-07-06,1.1838,0.92285,1.3848
"5343",2021-07-07,1.1831,0.92375,1.3824
"5344",2021-07-08,1.1838,0.91715,1.3771
"5345",2021-07-09,1.1858,0.91455,1.3809
"5346",2021-07-12,1.1852,0.91625,1.38545
"5347",2021-07-13,1.1844,0.91575,1.3857
"5348",2021-07-14,1.1812,0.9193,1.38625
"5349",2021-07-15,1.1809,0.91515,1.3876
"5350",2021-07-16,1.1802,0.92005,1.38055
"5351",2021-07-19,1.1766,0.92115,1.3704
"5352",2021-07-20,1.1775,0.9194,1.36185
"5353",2021-07-21,1.1772,0.9219,1.3604
"5354",2021-07-22,1.1775,0.91855,1.3762
"5355",2021-07-23,1.1767,0.92135,1.3736
"5356",2021-07-26,1.1787,0.918,1.3784
"5357",2021-07-27,1.181,0.91705,1.3792
"5358",2021-07-28,1.1807,0.91465,1.3879
"5359",2021-07-29,1.1873,0.90895,1.3961
"5360",2021-07-30,1.1891,0.90515,1.3968
"5361",2021-08-02,1.1886,0.90475,1.39
"5362",2021-08-03,1.1885,0.90265,1.3935
"5363",2021-08-04,1.1861,0.90485,1.3927
"5364",2021-08-05,1.185,0.90625,1.3917
"5365",2021-08-06,1.1807,0.90835,1.391
"5366",2021-08-09,1.1761,0.91685,1.3881
"5367",2021-08-10,1.1722,0.9216,1.3861
"5368",2021-08-11,1.1718,0.92345,1.3818
"5369",2021-08-12,1.1739,0.92225,1.3851
"5370",2021-08-13,1.1765,0.92195,1.3804
"5371",2021-08-16,1.1772,0.91375,1.386
"5372",2021-08-17,1.1767,0.9113,1.3792
"5373",2021-08-18,1.1723,0.9153,1.3752
"5374",2021-08-19,1.1696,0.91725,1.3688
"5375",2021-08-20,1.1671,0.9167,1.36215
"5376",2021-08-23,1.1718,0.9165,1.3676
"5377",2021-08-24,1.174,0.91345,1.3719
"5378",2021-08-25,1.1736,0.9137,1.3721
"5379",2021-08-26,1.1767,0.91555,1.3738
"5380",2021-08-27,1.1761,0.9178,1.3707
"5381",2021-08-31,1.1834,0.91395,1.3769
"5382",2021-09-01,1.1817,0.91655,1.3761
"5383",2021-09-07,1.186,0.91385,1.37915
"5384",2021-09-08,1.1827,0.92095,1.3765
"5385",2021-09-09,1.1838,0.9194,1.3812
"5386",2021-09-10,1.1841,0.9178,1.38725
"5387",2021-09-13,1.178,NA,1.38285
"5388",2021-09-14,1.1814,0.92225,1.3869
"5389",2021-09-15,1.1824,0.91655,1.3826
"5390",2021-09-16,1.1763,0.9246,1.3824
"5391",2021-09-17,1.178,0.92745,1.3793
"5392",2021-09-20,1.1711,0.93055,1.36945
"5393",2021-09-21,1.1738,0.92465,1.3686
"5394",2021-09-22,1.1729,0.92205,1.3641
"5395",2021-09-23,1.1715,0.92455,1.3682
"5396",2021-09-24,1.1719,0.92275,1.3695
"5397",2021-09-27,1.1698,0.9263,1.37
"5398",2021-09-28,1.1678,0.9282,1.3602
"5399",2021-09-29,1.1654,0.92845,1.3505
"5400",2021-09-30,1.1579,0.93645,1.3435
"5401",2021-10-01,1.16,0.93265,1.3513
"5402",2021-10-04,1.1636,0.92815,1.35905
"5403",2021-10-05,1.1602,0.9273,1.36245
"5404",2021-10-06,1.1542,0.92955,1.3573
"5405",2021-10-07,1.1562,0.926,1.35945
"5406",2021-10-08,1.1569,0.92895,1.3629
"5407",2021-10-12,1.1555,0.92835,1.36155
"5408",2021-10-13,1.1562,0.9274,1.3624
"5409",2021-10-14,1.1602,0.92,1.37095
"5410",2021-10-15,1.1602,0.92355,1.37455
"5411",2021-10-18,1.1604,0.9254,1.3728
"5412",2021-10-19,1.1655,0.9191,1.38265
"5413",2021-10-20,1.1623,0.9229,1.3761
"5414",2021-10-21,1.1637,0.9188,1.3803
"5415",2021-10-22,1.163,0.9166,1.37865
"5416",2021-10-25,1.1603,0.91915,1.3771
"5417",2021-10-26,1.1618,0.91905,1.3828
"5418",2021-10-27,1.1617,0.91965,1.3713
"5419",2021-10-28,1.1593,0.91845,1.3761
"5420",2021-10-29,1.1645,0.91105,1.3784
"5421",2021-11-01,1.1578,0.91305,1.36775
"5422",2021-11-02,1.1603,0.91265,1.3654
"5423",2021-11-03,1.1578,NA,1.3653
"5424",2021-11-04,1.1569,NA,1.35895
"5425",2021-11-05,1.1519,0.9167,1.34425
"5426",2021-11-08,1.1579,0.91515,1.35165
"5427",2021-11-09,1.1577,0.9148,1.35705
"5428",2021-11-10,1.1558,0.91415,1.3504
"5429",2021-11-11,1.146,NA,1.3399
"5430",2021-11-12,1.1448,0.92285,1.33935
"5431",2021-11-15,1.1444,0.9198,1.344
"5432",2021-11-16,1.1368,0.92745,1.34475
"5433",2021-11-17,1.1316,0.93045,1.34545
"5434",2021-11-18,1.1345,0.92675,1.3487
"5435",2021-11-19,1.1271,0.9266,1.3452
"5436",2021-11-22,1.1278,0.92765,1.3439
"5437",2021-11-23,1.1259,0.933,1.3358
"5438",2021-11-24,1.1206,0.93605,1.33735
"5439",2021-11-29,1.1276,0.92385,1.3342
"5440",2021-11-30,1.1363,0.91885,1.33415
"5441",2021-12-01,1.1314,0.9204,1.3323
"5442",2021-12-02,1.1339,0.91925,1.3329
"5443",2021-12-03,1.1291,0.91965,1.3265
"5444",2021-12-06,1.1287,0.9224,1.32795
"5445",2021-12-07,1.1256,0.92515,1.3253
"5446",2021-12-08,1.1299,0.9245,1.3213
"5447",2021-12-09,1.1311,0.92255,1.3185
"5448",2021-12-10,1.1273,0.92485,1.3199
"5449",2021-12-13,1.1278,NA,1.3261
"5450",2021-12-14,1.1309,0.91935,1.3251
"5451",2021-12-15,1.1262,NA,1.326
"5452",2021-12-16,1.1336,0.92535,1.3334
"5453",2021-12-17,1.133,0.9196,1.3287
"5454",2021-12-20,1.1273,0.92365,1.32015
"5455",2021-12-21,1.1295,0.92225,1.32465
"5456",2021-12-22,1.1301,0.92285,1.3315
"5457",2021-12-23,1.131,0.9202,1.3434
"5458",2022-01-04,1.1279,0.9187,1.34955
"5459",2022-01-05,1.1319,0.9151,1.3541
"5460",2022-01-06,1.1315,0.9178,1.3537
"5461",2022-01-07,1.1298,0.92215,1.3551
"5462",2022-01-10,1.1318,0.92195,1.35835
"5463",2022-01-11,1.1336,0.9264,1.3584
"5464",2022-01-12,1.137,0.92355,1.36345
"5465",2022-01-13,1.1463,0.91205,1.3725
"5466",2022-01-14,1.1447,0.9114,1.3723
"5467",2022-01-18,1.1367,0.915,1.3601
"5468",2022-01-19,1.1345,0.91605,1.3631
"5469",2022-01-20,1.1338,0.91545,1.3606
"5470",2022-01-21,1.1348,0.91315,1.35575
"5471",2022-01-24,1.1304,0.9124,1.3488
"5472",2022-01-25,1.1268,0.92015,1.3446
"5473",2022-01-26,1.1277,0.9205,1.35115
"5474",2022-01-27,1.116,0.93065,1.3386
"5475",2022-01-28,1.1138,0.93185,1.3389
"5476",2022-01-31,1.1156,0.93395,1.3404
"5477",2022-02-01,1.126,0.921,1.3495
"5478",2022-02-02,1.1323,0.91935,1.3565
"5479",2022-02-03,1.1286,0.9226,1.36015
"5480",2022-02-04,1.1464,0.92275,1.3574
"5481",2022-02-07,1.1447,0.9235,1.3512
"5482",2022-02-08,1.1408,0.9229,1.3544
"5483",2022-02-09,1.1435,0.9235,1.3578
"5484",2022-02-10,1.1439,0.92495,1.3569
"5485",2022-02-11,1.1417,0.92725,1.3563
"5486",2022-02-14,1.1316,0.92475,1.3514
"5487",2022-02-15,1.1345,0.9244,1.35355
"5488",2022-02-16,1.1372,0.92465,1.3558
"5489",2022-02-17,1.137,0.92065,1.361
"5490",2022-02-18,1.1354,0.92065,1.36195
"5491",2022-02-22,1.1342,0.91915,1.35545
"5492",2022-02-23,1.1344,0.9196,1.35865
"5493",2022-02-24,1.1163,0.92335,1.3395
"5494",2022-02-25,1.1216,0.92655,1.33875
"5495",2022-02-28,1.1199,0.9217,1.33945
"5496",2022-03-01,1.1162,0.9173,1.3409
"5497",2022-03-02,1.1106,0.9194,1.3334
"5498",2022-03-03,1.1076,0.9205,1.33695
"5499",2022-03-04,1.0929,0.9178,1.3286
"5500",2022-03-07,1.0895,0.9253,1.3169
"5501",2022-03-08,1.0892,0.9258,1.31185
"5502",2022-03-09,1.0993,0.9282,1.3148
"5503",2022-03-10,1.1084,0.92685,1.3159
"5504",2022-03-11,1.099,0.93165,1.3109
"5505",2022-03-14,1.096,0.93585,1.3026
"5506",2022-03-15,1.0991,0.93905,1.3055
"5507",2022-03-16,1.0994,0.93995,1.3092
"5508",2022-03-17,1.1051,0.93985,1.31555
"5509",2022-03-18,1.1008,0.93565,1.31295
"5510",2022-03-21,1.1038,0.9307,1.3143
"5511",2022-03-22,1.1024,NA,1.32215
"5512",2022-03-23,1.0985,0.93485,1.3204
"5513",2022-03-24,1.0978,0.93085,1.32025
"5514",2022-03-25,1.1002,0.92635,1.31965
"5515",2022-03-28,1.0966,0.93505,1.31565
"5516",2022-03-29,1.1085,0.93585,1.30965
"5517",2022-03-30,1.1126,0.92615,1.3138
"5518",2022-03-31,1.1101,0.9251,1.31255
"5519",2022-04-01,1.1052,0.9241,1.3141
"5520",2022-04-04,1.1005,NA,1.30965
"5521",2022-04-05,1.0969,0.92595,1.3129
"5522",2022-04-06,1.0923,0.93345,1.30825
"5523",2022-04-07,1.0916,0.93325,1.3072
"5524",2022-04-08,1.0861,0.93465,1.3042
"5525",2022-04-11,1.09,0.93405,1.3046
"5526",2022-04-12,1.0861,0.93265,1.3015
"5527",2022-04-13,1.0826,0.9336,1.30035
"5528",2022-04-14,1.0878,0.93475,1.3131
"5529",2022-04-19,1.0803,0.94865,1.30275
